Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,SMA_20,RSI_14,MACD,MACD_Signal
2010-11-11,1.9066669940948489,1.940000057220459,1.8220000267028809,1.869333028793335,1.869333028793335,29179500,0.0,0.0,1.499866598844528,73.01410899676698,0.11025393394338523,0.06129800440432683
2010-11-12,1.8833329677581787,2.0333330631256104,1.8713330030441284,1.9893330335617063,1.9893330335617063,40936500,0.0,0.0,1.5308665990829469,76.71609068302429,0.13026622048254932,0.07509164761997134
2010-11-15,2.01466703414917,2.196000099182129,2.01466703414917,2.053333044052124,2.053333044052124,39343500,0.0,0.0,1.566099900007248,78.41667917427093,0.1495662609670838,0.08998657028939383
2010-11-16,2.066667079925537,2.093333005905152,1.8946670293807983,1.9780000448226929,1.9780000448226929,20214000,0.0,0.0,1.5981665551662445,71.7718002408715,0.15697344646837896,0.10338394552519085
2010-11-17,2.0133330821990967,2.049999952316284,1.9073330163955688,1.965999960899353,1.965999960899353,11250000,0.0,0.0,1.6276332020759583,70.74343245828777,0.1600306540955274,0.11471328723925817
2010-11-18,2.0446670055389404,2.049333095550537,1.9279999732971191,1.9926669597625728,1.9926669597625728,14341500,0.0,0.0,1.658099901676178,71.71338426383508,0.16272947303927077,0.12431652439926069
2010-11-19,2.010667085647583,2.0913329124450684,1.9800000190734863,2.065999984741211,2.065999984741211,17257500,0.0,0.0,1.6923332512378693,74.24235114982022,0.16883939331498055,0.13322109818240466
2010-11-22,2.104666948318481,2.2300000190734863,2.0999999046325684,2.2266669273376465,2.2266669273376465,22945500,0.0,0.0,1.7341665983200074,78.72933778297002,0.18451900840119273,0.14348068022616228
2010-11-23,2.2193329334259038,2.378667116165161,2.1459999084472656,2.3046669960021973,2.3046669960021973,23667000,0.0,0.0,1.7781999468803407,80.5048672837421,0.2009230540926772,0.15496915499946526
2010-11-24,2.351332902908325,2.3980000019073486,2.2886669635772705,2.3646669387817383,2.3646669387817383,21375000,0.0,0.0,1.8264332950115203,81.76575170936644,0.2162718254505538,0.16722968908968297
2010-11-26,2.373332977294922,2.400000095367432,2.316667079925537,2.354666948318481,2.354666948318481,5259000,0.0,0.0,1.8735332906246185,80.82745237623932,0.22503485989113114,0.1787907232499726
2010-11-29,2.360666990280152,2.396667003631592,2.2219998836517334,2.2886669635772705,2.2886669635772705,17184000,0.0,0.0,1.9151666402816772,74.73200559000014,0.2240710292895367,0.18784678445788544
2010-11-30,2.249332904815674,2.355333089828491,2.227333068847656,2.355333089828491,2.355333089828491,33339000,0.0,0.0,1.9615666449069977,76.64768431240849,0.22608047089192262,0.19549352174469287
2010-12-01,2.391333103179932,2.427999973297119,2.2300000190734863,2.289999961853028,2.289999961853028,19488000,0.0,0.0,2.005233293771744,70.96917218876409,0.21986664460638305,0.2003681463170309
2010-12-02,2.267333030700684,2.2866671085357666,2.0799999237060547,2.1566669940948486,2.1566669940948486,30105000,0.0,0.0,2.0404999911785127,61.031624486715366,0.20185641126114628,0.200665799305854
2010-12-03,2.134000062942505,2.150000095367432,2.058000087738037,2.0993330478668213,2.0993330478668213,17401500,0.0,0.0,2.0624666452407836,57.31509586029985,0.18087182348516517,0.1967070041417162
2010-12-06,2.0899999141693115,2.096667051315308,1.970667004585266,2.02066707611084,2.02066707611084,19116000,0.0,0.0,2.0820333480834963,52.58365833096651,0.15609434160054136,0.18858447163348124
2010-12-07,2.0326669216156006,2.1600000858306885,2.00333309173584,2.1040000915527344,2.1040000915527344,19669500,0.0,0.0,2.103966701030731,56.66478360072408,0.14155057962817486,0.17917769323241997
2010-12-08,2.165333032608032,2.1659998893737797,2.101332902908325,2.157999992370605,2.157999992370605,9900000,0.0,0.0,2.1297667026519775,59.1201788824664,0.13285046669936262,0.1699122479258085
2010-12-09,2.167332887649536,2.181333065032959,2.109999895095825,2.136667013168335,2.136667013168335,6090000,0.0,0.0,2.1387334048748015,57.72857849142103,0.1228183973549628,0.16049347781163936
2010-12-10,2.136667013168335,2.194667100906372,2.0753331184387207,2.101332902908325,2.101332902908325,6441000,0.0,0.0,2.150333398580551,55.402442774243795,0.1107401986472416,0.15054282197875982
2010-12-13,2.109333038330078,2.118000030517578,2.0266671180725098,2.0366671085357666,2.0366671085357666,6156000,0.0,0.0,2.1527001023292542,51.326300894292054,0.09485670097874044,0.13940559777875594
2010-12-14,2.0193328857421875,2.026000022888184,1.8506669998168943,1.9019999504089355,1.9019999504089355,26485500,0.0,0.0,2.145133447647095,44.056792880461096,0.07058869787246103,0.12564221779749696
2010-12-15,1.911332964897156,1.9980000257492063,1.9019999504089355,1.97333300113678,1.97333300113678,11143500,0.0,0.0,2.1449000954627992,48.23878582028937,0.0564612613330393,0.11180602650460543
2010-12-16,2.0,2.060667037963867,1.976667046546936,2.053999900817871,2.053999900817871,11851500,0.0,0.0,2.149300092458725,52.55784900729401,0.051184290100553476,0.09968167922379503
2010-12-17,2.0893330574035645,2.102667093276977,2.047333002090454,2.0906670093536377,2.0906670093536377,12195000,0.0,0.0,2.154200094938278,54.41963139341315,0.049391625683646634,0.08962366851576535
2010-12-20,2.109333038330078,2.1459999084472656,2.0840001106262207,2.113332986831665,2.113332986831665,7851000,0.0,0.0,2.156566745042801,55.580077080101695,0.04923236115943208,0.0815454070444987
2010-12-21,2.119999885559082,2.179332971572876,2.114000082015991,2.1506669521331787,2.1506669521331787,11665500,0.0,0.0,2.1527667462825777,57.499435296475475,0.051524736770958146,0.07554127298979059
2010-12-22,2.150000095367432,2.190666913986206,2.113332986831665,2.175333023071289,2.175333023071289,12499500,0.0,0.0,2.146300047636032,58.76709506757367,0.05470124484034011,0.07137326735990049
2010-12-23,2.0840001106262207,2.165333032608032,1.994667053222656,2.00600004196167,2.00600004196167,23289000,0.0,0.0,2.1283667027950286,48.14950215246359,0.04305854190201863,0.06571032226832411
2010-12-27,1.868000030517578,1.9053330421447756,1.670667052268982,1.703333020210266,1.703333020210266,139528500,0.0,0.0,2.095800006389618,35.72514177051994,0.009301692657899707,0.054428596346239234
2010-12-28,1.7233330011367798,1.7833329439163208,1.6666669845581057,1.7606669664382937,1.7606669664382937,60844500,0.0,0.0,2.069400006532669,38.93935751109,-0.012678335314691536,0.04100721001405308
2010-12-29,1.8020000457763672,1.8673330545425413,1.7666670083999634,1.848667025566101,1.848667025566101,49788000,0.0,0.0,2.0440667033195496,43.60121959664451,-0.02273472476091709,0.028258823059059045
2010-12-30,1.846667051315308,1.8600000143051147,1.7586669921875,1.7666670083999634,1.7666670083999634,30616500,0.0,0.0,2.0179000556468965,40.49843281984894,-0.03689588908946484,0.015227880629354266
2010-12-31,1.7713329792022705,1.816666960716248,1.7666670083999634,1.775333046913147,1.775333046913147,21268500,0.0,0.0,1.9988333582878113,40.97647890232651,-0.04687904451859204,0.002806495599765004
2011-01-03,1.7893329858779907,1.7999999523162842,1.726667046546936,1.7746670246124268,1.7746670246124268,19245000,0.0,0.0,1.9826000571250915,40.94924937240284,-0.0542195008985229,-0.008598703699892577
2011-01-04,1.7773330211639404,1.796666979789734,1.73466694355011,1.777999997138977,1.777999997138977,17811000,0.0,0.0,1.9704667031764984,41.15996951053444,-0.05908680651146736,-0.018696324262207534
2011-01-05,1.76533305644989,1.7933330535888672,1.746000051498413,1.7886669635772705,1.7886669635772705,21700500,0.0,0.0,1.9547000467777251,41.87485835836042,-0.061375942571984865,-0.027232247924163
2011-01-06,1.7886669635772705,1.8666670322418213,1.7873330116271973,1.858667016029358,1.858667016029358,30918000,0.0,0.0,1.9397333979606628,46.47103391034342,-0.056885934531232474,-0.0331629852455769
2011-01-07,1.8666670322418213,1.9053330421447756,1.8600000143051147,1.8826669454574585,1.8826669454574585,33718500,0.0,0.0,1.927033394575119,47.98955027230499,-0.05080532492063816,-0.036691453180589154
2011-01-10,1.878000020980835,1.9119999408721924,1.870000004768372,1.896667003631592,1.896667003631592,20140500,0.0,0.0,1.9168000996112824,48.900206217488815,-0.04434552272271275,-0.03822226708901387
2011-01-11,1.906000018119812,1.9140000343322756,1.7946670055389404,1.797333002090454,1.797333002090454,25653000,0.0,0.0,1.9048333942890168,43.129945909313115,-0.04670314194730407,-0.03991844206067191
2011-01-12,1.8006670475006104,1.8266669511795044,1.7680000066757202,1.797333002090454,1.797333002090454,14466000,0.0,0.0,1.8996000468730927,43.129945909313115,-0.0480180499785674,-0.04153836364425101
2011-01-13,1.797333002090454,1.7979999780654907,1.74399995803833,1.7480000257492063,1.7480000257492063,10854000,0.0,0.0,1.888333398103714,40.38511975162165,-0.052436428457878215,-0.04371797660697645
2011-01-14,1.7433329820632937,1.7719999551773071,1.707332968711853,1.7166670560836792,1.7166670560836792,17880000,0.0,0.0,1.8714667558670044,38.700501703738524,-0.05780005101803121,-0.0465343914891874
2011-01-18,1.698667049407959,1.7093329429626465,1.649999976158142,1.7093329429626465,1.7093329429626465,24325500,0.0,0.0,1.8524000525474549,38.29779893256778,-0.061928686822472434,-0.04961325055584441
2011-01-19,1.6846669912338257,1.6979999542236328,1.5833330154418943,1.6019999980926514,1.6019999980926514,35572500,0.0,0.0,1.8268334031105042,32.90194996616597,-0.07301980521361595,-0.05429456148739872
2011-01-20,1.6019999980926514,1.6299999952316284,1.4913330078125,1.5080000162124634,1.5080000162124634,34198500,0.0,0.0,1.7947000563144684,29.042704250840583,-0.08837586740551129,-0.061110822671021234
2011-01-21,1.5413329601287842,1.5726670026779177,1.5140000581741333,1.5360000133514404,1.5360000133514404,18255000,0.0,0.0,1.762733405828476,31.615774401580644,-0.09716621986493523,-0.06832190210980403
2011-01-24,1.5686670541763306,1.6540000438690186,1.5486669540405271,1.6326669454574585,1.6326669454574585,24676500,0.0,0.0,1.7440667510032655,39.740104771281096,-0.09523461857693882,-0.07370444540323098
2011-01-25,1.6433329582214355,1.6593329906463623,1.6013330221176147,1.6453330516815186,1.6453330516815186,19072500,0.0,0.0,1.741166752576828,40.733654623853894,-0.09162555930975813,-0.07728866818453642
2011-01-26,1.647333025932312,1.658666968345642,1.6066670417785645,1.649999976158142,1.649999976158142,16198500,0.0,0.0,1.7356334030628204,41.11887541378227,-0.0873814925830938,-0.07930723306424789
2011-01-27,1.6493330001831057,1.6720000505447388,1.6353329420089722,1.6613329648971558,1.6613329648971558,13435500,0.0,0.0,1.7262667000293732,42.10301318323385,-0.08215651251227496,-0.0798770889538533
2011-01-28,1.658666968345642,1.658666968345642,1.5833330154418943,1.6006669998168943,1.6006669998168943,15726000,0.0,0.0,1.7179666996002196,38.40279001563693,-0.08196606081063096,-0.08029488332520883
2011-01-31,1.6033329963684082,1.6080000400543213,1.5666669607162476,1.6066670417785645,1.6066670417785645,12454500,0.0,0.0,1.7095333993434907,38.97403611532864,-0.08040412452538503,-0.08031673156524408
